0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.000447639	-0.000481161	0.000634519	-0.00112626	-0.00087304	-0.00289807	-0.00474327	-0.00726993	-0.0120076	-0.0157819	-0.0226948	-0.0281688	-0.0329201	-0.0365829	-0.0330811	-0.0254293	-0.0104925	0.0109709	0.0335695	0.0524912	0.0667571	0.0673179	0.0592925	0.0453044	0.0266624	0.0109251	-0.00545153	-0.0182947	-0.0299554	-0.0367579	-0.0364871	-0.0250005	-0.0125233	-0.00116421	0.00315361	0.0049794	0.00169249	-0.00142564	-0.00791349	-0.0105489	-0.00878658	-0.00327559	0.00100086	0.00379885	-0.00170273	-0.00600398	-0.00475893	-0.00163216	-0.00119957	0.00151182	0.000317537	-0.00189733	-0.00376179	-0.00115627	0.00171988	0.00102219	-0.0020178	-0.00308929	-0.000235308	-0.000151886	5.48423e-05	-0.00131628	-0.00153642	-0.00012809	0.00343391	0.00416847	0.00317858	0.00826683	0.0153146	0.0198704	0.0228375	0.0284541	0.0355192	0.0351743	0.025657	0.0142478	-0.00366901	-0.0265148	-0.0463811	-0.065488	-0.0734499	-0.0661577	-0.051876	-0.0353878	-0.0216578	-0.00666221	0.0106095	0.0246746	0.0336488	0.0346899	0.0262485	0.0104742	-0.00101638	-0.00169785	-0.00201972	-0.00440456	-0.0056317	-0.00551348	0	
0	-0.000481161	-0.00221858	-0.00159253	-0.00416974	-0.00410201	-0.00675038	-0.0105184	-0.0142363	-0.0235367	-0.0321551	-0.0448172	-0.0580488	-0.0679042	-0.0739663	-0.0682572	-0.0514204	-0.0185086	0.0227055	0.0687826	0.107995	0.132086	0.132928	0.119756	0.0890634	0.0548695	0.0246625	-0.0074574	-0.0367881	-0.0598249	-0.0741372	-0.0694851	-0.0501383	-0.0259888	-0.00195169	0.0100033	0.00897973	0.00227181	-0.00173096	-0.0126144	-0.020556	-0.0178291	-0.00615816	0.00308149	0.00748454	-0.00326115	-0.0123999	-0.00919288	-0.00508119	-0.00262224	0.00043087	-0.000267125	-0.00612936	-0.0090596	-0.00381463	0.000937452	0.00200735	-0.00551365	-0.00501949	-0.000472508	0.000944199	0.00194929	-0.00158385	-0.001384	0.000140184	0.00682306	0.00700936	0.00537128	0.0144012	0.0288872	0.0392814	0.044777	0.0591069	0.0722098	0.0709174	0.0540304	0.0271073	-0.00870541	-0.0528174	-0.0954509	-0.130503	-0.143889	-0.131438	-0.102401	-0.0704868	-0.0454786	-0.0154596	0.0200466	0.0503618	0.068746	0.0678623	0.0513161	0.023205	-0.00109792	-0.00561613	-0.00426735	-0.00668353	-0.0111689	-0.0126465	0	
0	0.000634519	-0.00159253	0.000387004	-0.00399941	-0.00403503	-0.00969489	-0.0153204	-0.0231199	-0.0368097	-0.0493661	-0.0689421	-0.0866865	-0.100734	-0.111113	-0.101899	-0.0783331	-0.0338017	0.0291148	0.0962147	0.153553	0.194123	0.197615	0.175191	0.133033	0.0789861	0.0318357	-0.0171899	-0.0574125	-0.0916261	-0.111953	-0.110283	-0.0792918	-0.0420755	-0.00846031	0.00656749	0.0107504	0.00241428	-0.00725009	-0.0248095	-0.0334839	-0.0286018	-0.0131115	0.000262688	0.00802987	-0.00704088	-0.019017	-0.0160587	-0.0077962	-0.00531116	0.00172253	-0.000877851	-0.00745158	-0.0119841	-0.00523635	0.00276195	0.0021221	-0.00670857	-0.00894943	-0.00210374	-0.000633824	0.000207873	-0.00413423	-0.00443666	-0.000473296	0.00942013	0.0114672	0.00965008	0.0241738	0.0446895	0.0586382	0.0684594	0.085852	0.105454	0.104723	0.0779115	0.0422604	-0.0103903	-0.077176	-0.138508	-0.193959	-0.216906	-0.197721	-0.156212	-0.108155	-0.0669819	-0.0211693	0.0304538	0.0728872	0.0993295	0.101747	0.0779773	0.0339002	-0.000146978	-0.00473762	-0.00618485	-0.0132878	-0.0175834	-0.0164222	0	
0	-0.00112626	-0.00416974	-0.00399941	-0.00853176	-0.00975582	-0.0155667	-0.0228821	-0.0323257	-0.0496165	-0.0674514	-0.0931508	-0.11774	-0.138892	-0.150706	-0.140422	-0.108502	-0.0459785	0.035622	0.125415	0.203141	0.253025	0.257608	0.230492	0.172679	0.104622	0.0422348	-0.0212275	-0.0768468	-0.124241	-0.153123	-0.147063	-0.109264	-0.0618275	-0.015078	0.00789529	0.00954378	-0.00199	-0.0111226	-0.0320227	-0.0457423	-0.0414032	-0.020428	-0.0015302	0.00706568	-0.0111718	-0.0273476	-0.0229123	-0.0149685	-0.00945097	-0.00270038	-0.00464362	-0.013685	-0.0189855	-0.0105109	-0.00102345	0.000542328	-0.0107312	-0.0119432	-0.00404053	-0.000141562	0.00117545	-0.00398504	-0.0046497	-9.07614e-06	0.0122217	0.0128296	0.0124338	0.0296137	0.0560757	0.0767957	0.0898751	0.115996	0.14117	0.139496	0.107107	0.0561115	-0.0143751	-0.101305	-0.186067	-0.256769	-0.284753	-0.261432	-0.206741	-0.14552	-0.0921235	-0.0308765	0.0365438	0.095326	0.133066	0.133926	0.102373	0.0486973	0.00289062	-0.00812339	-0.0085104	-0.015383	-0.0237611	-0.0236398	0	
0	-0.00087304	-0.00410201	-0.00403503	-0.00975582	-0.0122218	-0.0205652	-0.0307438	-0.0442909	-0.0659749	-0.0898525	-0.120234	-0.152321	-0.176259	-0.192096	-0.180131	-0.1406	-0.0676055	0.0330698	0.142343	0.238653	0.301784	0.311915	0.278679	0.209687	0.124076	0.0453234	-0.0352558	-0.105754	-0.162104	-0.195733	-0.191722	-0.148332	-0.0881043	-0.0335796	-0.0038987	0.0018176	-0.00849552	-0.0248063	-0.0493133	-0.0645565	-0.0581773	-0.0350803	-0.0118391	-0.000387362	-0.0206266	-0.0377707	-0.0349433	-0.0239717	-0.0169114	-0.00761123	-0.00971098	-0.0191718	-0.0244142	-0.0156782	-0.00407253	-0.00186114	-0.0142143	-0.0164499	-0.00843233	-0.00350204	-0.00140891	-0.00811162	-0.00812669	-0.00148142	0.0123032	0.015728	0.016398	0.0382775	0.0701724	0.0943459	0.113485	0.143322	0.172105	0.171473	0.131929	0.0703261	-0.0151345	-0.121767	-0.227206	-0.315478	-0.351791	-0.326511	-0.262354	-0.186553	-0.116974	-0.0390266	0.0454956	0.116651	0.160134	0.163282	0.127626	0.0631528	0.00893221	-0.00574197	-0.0108259	-0.0227949	-0.0309718	-0.02664	0	
0	-0.00289807	-0.00675038	-0.00969489	-0.0155667	-0.0205652	-0.0307144	-0.0421349	-0.0601363	-0.0845535	-0.113482	-0.151808	-0.187545	-0.220791	-0.238147	-0.226336	-0.180792	-0.0943469	0.0243956	0.154211	0.268935	0.34502	0.358891	0.319313	0.238591	0.139307	0.0425158	-0.0515611	-0.132087	-0.203174	-0.246788	-0.243467	-0.192232	-0.122788	-0.0560128	-0.0210424	-0.0132405	-0.0252892	-0.0411008	-0.0686109	-0.0864649	-0.0814513	-0.0549781	-0.0262657	-0.0140939	-0.033723	-0.0531299	-0.0503037	-0.0391663	-0.0291829	-0.0188335	-0.0208454	-0.0297257	-0.0351109	-0.0264656	-0.0125004	-0.0099463	-0.0201952	-0.0238682	-0.0151402	-0.00714425	-0.00589392	-0.0103369	-0.0116459	-0.00287747	0.0127006	0.0153895	0.0202396	0.0443475	0.079482	0.1102	0.134652	0.170005	0.203723	0.203331	0.159158	0.0867721	-0.0152437	-0.142114	-0.268624	-0.373262	-0.417862	-0.388986	-0.314593	-0.228118	-0.142624	-0.0484567	0.0474656	0.131772	0.188198	0.194738	0.152772	0.0795006	0.0163277	-0.00572059	-0.0128898	-0.0264179	-0.0379855	-0.0326026	0	
0	-0.00474327	-0.0105184	-0.0153204	-0.0228821	-0.0307438	-0.0421349	-0.0583728	-0.0792269	-0.108737	-0.145706	-0.187523	-0.233737	-0.270465	-0.291114	-0.279849	-0.226911	-0.129085	0.00471463	0.152288	0.285452	0.37081	0.391064	0.3502	0.259486	0.146068	0.0345011	-0.0753036	-0.176024	-0.256256	-0.303342	-0.299373	-0.248716	-0.170003	-0.0965349	-0.0506741	-0.0395241	-0.049109	-0.0705046	-0.0983252	-0.118297	-0.112802	-0.0847778	-0.0522395	-0.0381219	-0.0562659	-0.0750828	-0.0741013	-0.0621247	-0.0488185	-0.0380449	-0.037996	-0.0462547	-0.0504778	-0.0415522	-0.0272255	-0.0210919	-0.0310889	-0.0335955	-0.0250952	-0.015789	-0.0121032	-0.0174844	-0.0170899	-0.00674581	0.00795948	0.0141054	0.0219012	0.0488376	0.0886114	0.124089	0.156045	0.197502	0.2325	0.232572	0.185843	0.100641	-0.016046	-0.158961	-0.307223	-0.425787	-0.476456	-0.450503	-0.371286	-0.273048	-0.172319	-0.0619324	0.0519587	0.150695	0.211942	0.218551	0.175018	0.0986277	0.0295076	-0.00165093	-0.0159936	-0.0335849	-0.0451372	-0.0354076	0	
0	-0.00726993	-0.0142363	-0.0231199	-0.0323257	-0.0442909	-0.0601363	-0.0792269	-0.10705	-0.140623	-0.183568	-0.233478	-0.283858	-0.328709	-0.352571	-0.343043	-0.2859	-0.180704	-0.0315879	0.133729	0.282866	0.38338	0.411599	0.365615	0.26646	0.140287	0.00947121	-0.114144	-0.223233	-0.315372	-0.372853	-0.375025	-0.319528	-0.231686	-0.148764	-0.0979084	-0.0817044	-0.0895478	-0.111774	-0.140582	-0.161725	-0.157047	-0.128114	-0.0917042	-0.0761923	-0.0899096	-0.107837	-0.108356	-0.0949678	-0.079081	-0.0663217	-0.0647945	-0.0702041	-0.0726065	-0.0647699	-0.0477728	-0.0416034	-0.0469041	-0.0503718	-0.0417931	-0.0299953	-0.0268844	-0.0284744	-0.027536	-0.0149249	0.000789249	0.0097428	0.0231785	0.0530524	0.0947579	0.135466	0.175339	0.219844	0.25715	0.259092	0.209815	0.117764	-0.0123112	-0.174304	-0.340817	-0.475128	-0.53787	-0.512329	-0.427007	-0.319026	-0.200147	-0.0733337	0.0507247	0.158582	0.230616	0.246125	0.201108	0.117829	0.0423019	0.00276409	-0.0177371	-0.0386466	-0.0520572	-0.0397982	0	
0	-0.0120076	-0.0235367	-0.0368097	-0.0496165	-0.0659749	-0.0845535	-0.108737	-0.140623	-0.180014	-0.230662	-0.287461	-0.346401	-0.399065	-0.425885	-0.418842	-0.356685	-0.241485	-0.0800354	0.100894	0.265576	0.375974	0.410376	0.365337	0.260061	0.123345	-0.0221078	-0.159789	-0.287599	-0.392218	-0.454287	-0.456944	-0.40218	-0.311197	-0.221685	-0.161001	-0.138229	-0.143973	-0.167193	-0.195524	-0.217735	-0.214084	-0.184194	-0.145396	-0.12908	-0.136936	-0.153403	-0.154637	-0.141626	-0.122718	-0.109723	-0.105276	-0.107637	-0.108313	-0.0998219	-0.0822559	-0.0730798	-0.0740281	-0.0754323	-0.0653657	-0.0519722	-0.0466346	-0.0447871	-0.0415641	-0.0276505	-0.0128796	-0.000339934	0.0184822	0.0503012	0.0947708	0.142342	0.190933	0.242199	0.281143	0.283421	0.234742	0.132707	-0.0122047	-0.189451	-0.37382	-0.520053	-0.590451	-0.569688	-0.483666	-0.367858	-0.234173	-0.0921282	0.0477415	0.169795	0.249082	0.266621	0.22137	0.139617	0.0615268	0.00997185	-0.0206131	-0.0447737	-0.0579616	-0.0425761	0	
