0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.888619999999999882e-02 -3.701750000000000179e-02 -5.297280000000000044e-02 -6.608079999999999510e-02 -7.352980000000000627e-02 -7.569529999999999315e-02 -7.057030000000000247e-02 -6.047210000000000085e-02 -4.852569999999999800e-02 -3.732239999999999863e-02 -3.390320000000000139e-02 -3.783519999999999939e-02 -5.133479999999999988e-02 -7.083839999999999582e-02 -9.228719999999999979e-02 -1.126800000000000024e-01 -1.314680000000000015e-01 -1.471830000000000083e-01 -1.604500000000000093e-01 -1.707380000000000009e-01 -1.713210000000000011e-01 -1.671620000000000050e-01 -1.561170000000000058e-01 -1.467209999999999903e-01 -1.419410000000000116e-01 -1.436790000000000012e-01 -1.478980000000000017e-01 -1.528589999999999949e-01 -1.569460000000000022e-01 -1.606150000000000078e-01 -1.596309999999999951e-01 -1.562439999999999940e-01 -1.513220000000000121e-01 -1.479370000000000129e-01 -1.504699999999999926e-01 -1.541810000000000125e-01 -1.553529999999999911e-01 -1.524459999999999982e-01 -1.476669999999999927e-01 -1.443039999999999878e-01 -1.446359999999999868e-01 -1.453309999999999880e-01 -1.432940000000000047e-01 -1.404910000000000048e-01 -1.373929999999999874e-01 -1.323830000000000007e-01 -1.300520000000000009e-01 -1.311869999999999981e-01 -1.267429999999999946e-01 -1.201689999999999980e-01 -1.161620000000000014e-01 -1.141289999999999943e-01 -1.102830000000000060e-01 -1.056079999999999935e-01 -9.796100000000000640e-02 -9.269600000000000062e-02 -8.768159999999999843e-02 -8.031140000000000501e-02 -7.022499999999999576e-02 -6.025339999999999863e-02 -5.086480000000000168e-02 -4.254209999999999936e-02 -3.352200000000000318e-02 -2.764780000000000015e-02 -3.020569999999999852e-02 -3.812519999999999798e-02 -4.871500000000000136e-02 -6.393369999999999609e-02 -8.226450000000000429e-02 -9.197610000000000507e-02 -9.220599999999999630e-02 -8.724590000000000123e-02 -7.405849999999999933e-02 -5.288289999999999658e-02 -3.407570000000000043e-02 -1.896979999999999847e-02 -3.392850000000000206e-03 9.952580000000000801e-03 2.079769999999999883e-02 2.328770000000000145e-02 1.791540000000000146e-02 9.769059999999999550e-03 -8.118679999999999864e-04 -9.164649999999999880e-03 -1.240519999999999991e-02 -8.964760000000000437e-03 -2.727540000000000086e-03 2.586419999999999865e-03 5.585389999999999973e-03 3.110620000000000138e-03 2.175990000000000042e-03 1.748130000000000083e-03 -3.667549999999999890e-03 -4.678670000000000224e-03 -7.523999999999999655e-04 1.995770000000000009e-03 3.384620000000000076e-03 2.248829999999999840e-03 0.000000000000000000e+00
0.000000000000000000e+00 -3.701750000000000179e-02 -7.557229999999999503e-02 -1.042890000000000067e-01 -1.326140000000000096e-01 -1.452350000000000030e-01 -1.483170000000000044e-01 -1.381550000000000000e-01 -1.145629999999999982e-01 -9.083309999999999995e-02 -6.656800000000000217e-02 -5.849410000000000026e-02 -6.641619999999999469e-02 -9.268469999999999487e-02 -1.319549999999999890e-01 -1.744570000000000010e-01 -2.161859999999999893e-01 -2.517940000000000178e-01 -2.828879999999999728e-01 -3.093839999999999923e-01 -3.262169999999999792e-01 -3.298630000000000173e-01 -3.213190000000000213e-01 -2.991400000000000170e-01 -2.824599999999999889e-01 -2.745980000000000087e-01 -2.738559999999999883e-01 -2.844229999999999814e-01 -2.929849999999999954e-01 -2.997940000000000049e-01 -3.080979999999999830e-01 -3.086630000000000207e-01 -3.011739999999999973e-01 -2.916110000000000091e-01 -2.835639999999999827e-01 -2.896389999999999798e-01 -2.987440000000000095e-01 -2.999109999999999832e-01 -2.920670000000000210e-01 -2.862169999999999992e-01 -2.819429999999999992e-01 -2.803499999999999881e-01 -2.800110000000000099e-01 -2.789980000000000238e-01 -2.755150000000000099e-01 -2.689289999999999736e-01 -2.586979999999999835e-01 -2.559370000000000256e-01 -2.588759999999999950e-01 -2.516650000000000276e-01 -2.384310000000000040e-01 -2.328490000000000004e-01 -2.280619999999999870e-01 -2.231440000000000090e-01 -2.128899999999999959e-01 -1.996900000000000064e-01 -1.889899999999999913e-01 -1.790990000000000082e-01 -1.654359999999999997e-01 -1.438230000000000064e-01 -1.257489999999999997e-01 -1.049839999999999940e-01 -8.942759999999999598e-02 -7.104149999999999354e-02 -5.931609999999999661e-02 -6.537479999999999680e-02 -8.050090000000000023e-02 -1.033629999999999965e-01 -1.335699999999999943e-01 -1.706749999999999934e-01 -1.899099999999999955e-01 -1.904589999999999894e-01 -1.800869999999999971e-01 -1.517000000000000015e-01 -1.102059999999999984e-01 -7.061649999999999872e-02 -4.007820000000000132e-02 -1.056099999999999921e-02 1.786170000000000119e-02 3.706179999999999891e-02 4.179050000000000126e-02 3.412749999999999811e-02 1.646840000000000109e-02 -2.579650000000000172e-03 -1.666149999999999923e-02 -2.551109999999999836e-02 -1.857380000000000142e-02 -5.831470000000000056e-03 2.542149999999999965e-03 9.050920000000000493e-03 6.236300000000000177e-03 5.242020000000000013e-03 4.477789999999999722e-03 -8.012450000000000822e-03 -1.111810000000000055e-02 -9.231649999999999882e-04 5.639670000000000273e-03 5.901729999999999997e-03 2.475279999999999841e-03 0.000000000000000000e+00
0.000000000000000000e+00 -5.297280000000000044e-02 -1.042890000000000067e-01 -1.482259999999999966e-01 -1.845459999999999878e-01 -2.037869999999999959e-01 -2.070019999999999916e-01 -1.896559999999999913e-01 -1.564349999999999907e-01 -1.185409999999999936e-01 -8.284959999999999547e-02 -6.955279999999999796e-02 -7.921980000000000688e-02 -1.168420000000000014e-01 -1.729600000000000026e-01 -2.354020000000000001e-01 -2.955470000000000041e-01 -3.498939999999999828e-01 -3.966589999999999838e-01 -4.352929999999999855e-01 -4.644940000000000180e-01 -4.675810000000000244e-01 -4.547619999999999996e-01 -4.225519999999999832e-01 -3.950319999999999943e-01 -3.803960000000000119e-01 -3.837630000000000208e-01 -3.965799999999999881e-01 -4.110090000000000132e-01 -4.233350000000000168e-01 -4.346729999999999761e-01 -4.336820000000000119e-01 -4.242619999999999725e-01 -4.101400000000000046e-01 -4.008970000000000034e-01 -4.094729999999999759e-01 -4.213459999999999983e-01 -4.261019999999999808e-01 -4.188459999999999961e-01 -4.075179999999999914e-01 -3.994559999999999778e-01 -4.017780000000000240e-01 -4.049440000000000262e-01 -4.020759999999999890e-01 -3.964179999999999926e-01 -3.894509999999999916e-01 -3.773440000000000127e-01 -3.732050000000000090e-01 -3.782499999999999751e-01 -3.683949999999999725e-01 -3.523850000000000038e-01 -3.430520000000000236e-01 -3.387319999999999776e-01 -3.308809999999999807e-01 -3.189040000000000208e-01 -2.995349999999999957e-01 -2.855909999999999838e-01 -2.726569999999999827e-01 -2.526349999999999985e-01 -2.244530000000000136e-01 -1.968820000000000014e-01 -1.694499999999999895e-01 -1.457400000000000084e-01 -1.201279999999999987e-01 -1.037239999999999968e-01 -1.111560000000000048e-01 -1.343679999999999874e-01 -1.667839999999999878e-01 -2.121419999999999972e-01 -2.651640000000000108e-01 -2.942409999999999748e-01 -2.959040000000000004e-01 -2.798470000000000124e-01 -2.394020000000000037e-01 -1.766550000000000065e-01 -1.189520000000000022e-01 -7.205480000000000218e-02 -2.449470000000000119e-02 1.703259999999999844e-02 4.935459999999999847e-02 5.886179999999999884e-02 4.586180000000000118e-02 2.223409999999999970e-02 -7.307939999999999749e-03 -3.103840000000000071e-02 -4.113440000000000152e-02 -3.055570000000000161e-02 -1.164759999999999927e-02 3.805039999999999985e-03 1.304559999999999921e-02 8.114059999999999329e-03 6.278210000000000214e-03 4.063589999999999737e-03 -1.172860000000000048e-02 -1.465130000000000078e-02 -2.895089999999999903e-03 5.748490000000000197e-03 9.673910000000000842e-03 6.472750000000000205e-03 0.000000000000000000e+00
0.000000000000000000e+00 -6.608079999999999510e-02 -1.326140000000000096e-01 -1.845459999999999878e-01 -2.312430000000000041e-01 -2.510220000000000229e-01 -2.513900000000000023e-01 -2.245270000000000044e-01 -1.750480000000000091e-01 -1.211870000000000031e-01 -6.946819999999999384e-02 -4.756869999999999848e-02 -5.752170000000000200e-02 -1.042399999999999993e-01 -1.772600000000000009e-01 -2.581149999999999833e-01 -3.383099999999999996e-01 -4.084360000000000213e-01 -4.687629999999999852e-01 -5.204969999999999875e-01 -5.541570000000000107e-01 -5.608689999999999509e-01 -5.437710000000000043e-01 -5.019569999999999865e-01 -4.672990000000000199e-01 -4.502559999999999896e-01 -4.503320000000000101e-01 -4.691350000000000242e-01 -4.865979999999999750e-01 -5.022759999999999447e-01 -5.180209999999999537e-01 -5.194600000000000328e-01 -5.080419999999999936e-01 -4.917799999999999949e-01 -4.790059999999999873e-01 -4.901130000000000209e-01 -5.086580000000000545e-01 -5.147450000000000081e-01 -5.048949999999999827e-01 -4.949500000000000011e-01 -4.895800000000000152e-01 -4.904120000000000146e-01 -4.938370000000000259e-01 -4.950289999999999968e-01 -4.926650000000000196e-01 -4.848089999999999899e-01 -4.704139999999999988e-01 -4.693430000000000102e-01 -4.778169999999999917e-01 -4.698519999999999919e-01 -4.512240000000000140e-01 -4.436430000000000096e-01 -4.392679999999999918e-01 -4.341729999999999756e-01 -4.202799999999999869e-01 -3.989770000000000261e-01 -3.829420000000000046e-01 -3.676929999999999921e-01 -3.440369999999999817e-01 -3.080300000000000260e-01 -2.744880000000000098e-01 -2.380259999999999876e-01 -2.084409999999999874e-01 -1.755670000000000008e-01 -1.557769999999999988e-01 -1.661449999999999871e-01 -1.970030000000000114e-01 -2.429050000000000098e-01 -3.030349999999999988e-01 -3.737989999999999924e-01 -4.127069999999999905e-01 -4.160900000000000154e-01 -3.945859999999999923e-01 -3.378079999999999972e-01 -2.557769999999999766e-01 -1.767249999999999932e-01 -1.115519999999999984e-01 -4.927059999999999773e-02 8.315809999999999869e-03 4.979159999999999836e-02 6.306739999999999569e-02 5.051220000000000016e-02 1.932089999999999849e-02 -1.664660000000000098e-02 -4.469780000000000281e-02 -5.921209999999999668e-02 -4.458229999999999832e-02 -1.956959999999999950e-02 -1.447429999999999984e-03 1.149080000000000067e-02 8.122729999999999881e-03 7.369480000000000301e-03 5.665830000000000172e-03 -1.580770000000000092e-02 -2.215759999999999952e-02 -4.764479999999999757e-03 9.164719999999999464e-03 1.162460000000000056e-02 5.639639999999999584e-03 0.000000000000000000e+00
0.000000000000000000e+00 -7.352980000000000627e-02 -1.452350000000000030e-01 -2.037869999999999959e-01 -2.510220000000000229e-01 -2.707040000000000002e-01 -2.635259999999999825e-01 -2.250500000000000000e-01 -1.594830000000000136e-01 -8.703199999999999825e-02 -1.946859999999999910e-02 1.353979999999999941e-02 6.295949999999999810e-03 -4.659869999999999984e-02 -1.312830000000000108e-01 -2.288469999999999949e-01 -3.250359999999999916e-01 -4.103609999999999758e-01 -4.864100000000000090e-01 -5.480779999999999541e-01 -5.927170000000000494e-01 -6.012560000000000127e-01 -5.802249999999999908e-01 -5.303510000000000169e-01 -4.865439999999999765e-01 -4.624389999999999890e-01 -4.642330000000000068e-01 -4.855220000000000091e-01 -5.091710000000000402e-01 -5.307859999999999800e-01 -5.503609999999999891e-01 -5.543200000000000349e-01 -5.418520000000000003e-01 -5.211189999999999989e-01 -5.084600000000000231e-01 -5.245210000000000150e-01 -5.462320000000000508e-01 -5.579030000000000378e-01 -5.504059999999999508e-01 -5.390449999999999964e-01 -5.315760000000000485e-01 -5.388929999999999554e-01 -5.473829999999999529e-01 -5.508340000000000458e-01 -5.492599999999999705e-01 -5.443109999999999893e-01 -5.327880000000000393e-01 -5.338100000000000067e-01 -5.467689999999999495e-01 -5.408110000000000417e-01 -5.252670000000000394e-01 -5.179540000000000255e-01 -5.170719999999999761e-01 -5.146190000000000486e-01 -5.025209999999999955e-01 -4.812980000000000036e-01 -4.656379999999999963e-01 -4.512419999999999765e-01 -4.258719999999999728e-01 -3.874879999999999991e-01 -3.496810000000000196e-01 -3.093179999999999819e-01 -2.749269999999999770e-01 -2.392279999999999962e-01 -2.177199999999999969e-01 -2.313429999999999931e-01 -2.709710000000000174e-01 -3.284730000000000150e-01 -4.052810000000000024e-01 -4.899879999999999791e-01 -5.402430000000000287e-01 -5.476509999999999989e-01 -5.198199999999999488e-01 -4.516669999999999852e-01 -3.506739999999999857e-01 -2.525060000000000082e-01 -1.698939999999999895e-01 -8.867429999999999757e-02 -1.610239999999999935e-02 3.797940000000000343e-02 5.929779999999999773e-02 4.631840000000000263e-02 1.076829999999999975e-02 -3.250539999999999680e-02 -6.789649999999999852e-02 -8.398529999999999884e-02 -6.599049999999999361e-02 -3.402089999999999975e-02 -8.625129999999999950e-03 7.614899999999999967e-03 6.635160000000000190e-03 6.925630000000000328e-03 1.527579999999999954e-03 -2.254549999999999957e-02 -2.717280000000000043e-02 -8.019069999999999671e-03 7.984120000000000800e-03 1.433809999999999946e-02 9.643630000000000257e-03 0.000000000000000000e+00
0.000000000000000000e+00 -7.569529999999999315e-02 -1.483170000000000044e-01 -2.070019999999999916e-01 -2.513900000000000023e-01 -2.635259999999999825e-01 -2.457799999999999985e-01 -1.884490000000000054e-01 -1.030049999999999993e-01 -6.163339999999999791e-03 8.230260000000000353e-02 1.311209999999999876e-01 1.309150000000000036e-01 7.659349999999999492e-02 -1.877830000000000124e-02 -1.296650000000000025e-01 -2.416310000000000124e-01 -3.430270000000000263e-01 -4.301329999999999876e-01 -5.047279999999999545e-01 -5.550599999999999978e-01 -5.664420000000000011e-01 -5.418849999999999500e-01 -4.860800000000000121e-01 -4.342929999999999846e-01 -4.071210000000000107e-01 -4.096879999999999966e-01 -4.350439999999999863e-01 -4.629070000000000129e-01 -4.903939999999999966e-01 -5.144069999999999476e-01 -5.190379999999999994e-01 -5.087939999999999685e-01 -4.901860000000000106e-01 -4.784789999999999877e-01 -4.936740000000000017e-01 -5.216490000000000293e-01 -5.369350000000000511e-01 -5.330200000000000493e-01 -5.230120000000000324e-01 -5.207389999999999519e-01 -5.285330000000000306e-01 -5.405839999999999534e-01 -5.491719999999999935e-01 -5.539770000000000527e-01 -5.521169999999999689e-01 -5.429650000000000309e-01 -5.497980000000000089e-01 -5.675480000000000524e-01 -5.685510000000000286e-01 -5.569479999999999986e-01 -5.540559999999999929e-01 -5.583860000000000490e-01 -5.618279999999999941e-01 -5.548319999999999919e-01 -5.366649999999999476e-01 -5.247960000000000402e-01 -5.134290000000000243e-01 -4.887130000000000085e-01 -4.516519999999999979e-01 -4.114240000000000119e-01 -3.694910000000000139e-01 -3.329509999999999970e-01 -2.956460000000000199e-01 -2.770949999999999802e-01 -2.944030000000000258e-01 -3.449400000000000244e-01 -4.185079999999999911e-01 -5.119280000000000497e-01 -6.144150000000000444e-01 -6.776050000000000129e-01 -6.909220000000000361e-01 -6.605419999999999625e-01 -5.791239999999999721e-01 -4.615759999999999863e-01 -3.449150000000000271e-01 -2.416139999999999954e-01 -1.432140000000000080e-01 -5.563479999999999814e-02 1.077999999999999965e-02 3.908419999999999950e-02 2.743479999999999877e-02 -1.111320000000000016e-02 -5.921440000000000037e-02 -9.940709999999999824e-02 -1.152539999999999953e-01 -9.191920000000000646e-02 -5.445289999999999853e-02 -2.425220000000000153e-02 -3.799400000000000086e-03 -1.942310000000000043e-03 1.516239999999999971e-04 -3.000080000000000021e-03 -2.728090000000000029e-02 -3.534099999999999742e-02 -1.445699999999999937e-02 7.622010000000000243e-03 1.534740000000000062e-02 9.109620000000000564e-03 0.000000000000000000e+00
0.000000000000000000e+00 -7.057030000000000247e-02 -1.381550000000000000e-01 -1.896559999999999913e-01 -2.245270000000000044e-01 -2.250500000000000000e-01 -1.884490000000000054e-01 -1.112830000000000069e-01 6.915120000000000294e-04 1.239470000000000016e-01 2.362410000000000065e-01 3.050579999999999958e-01 3.154239999999999822e-01 2.621620000000000061e-01 1.627790000000000070e-01 4.001140000000000252e-02 -8.480890000000000650e-02 -1.967969999999999997e-01 -2.981369999999999854e-01 -3.810910000000000131e-01 -4.388880000000000003e-01 -4.555859999999999910e-01 -4.295709999999999806e-01 -3.691729999999999734e-01 -3.121809999999999863e-01 -2.810500000000000220e-01 -2.813709999999999822e-01 -3.100990000000000135e-01 -3.447729999999999961e-01 -3.787110000000000198e-01 -4.078240000000000198e-01 -4.217850000000000210e-01 -4.124590000000000201e-01 -3.904779999999999918e-01 -3.784939999999999971e-01 -4.006810000000000094e-01 -4.332849999999999757e-01 -4.549920000000000075e-01 -4.530379999999999963e-01 -4.462240000000000095e-01 -4.448119999999999852e-01 -4.584779999999999966e-01 -4.748769999999999936e-01 -4.893230000000000079e-01 -4.980149999999999855e-01 -5.004729999999999457e-01 -4.975640000000000063e-01 -5.093769999999999687e-01 -5.327300000000000368e-01 -5.403799999999999715e-01 -5.361810000000000187e-01 -5.386609999999999454e-01 -5.487950000000000328e-01 -5.606149999999999745e-01 -5.591639999999999944e-01 -5.482390000000000319e-01 -5.418429999999999636e-01 -5.350310000000000343e-01 -5.156539999999999457e-01 -4.812660000000000271e-01 -4.443840000000000012e-01 -4.033630000000000271e-01 -3.675550000000000206e-01 -3.350210000000000132e-01 -3.204420000000000046e-01 -3.466750000000000109e-01 -4.098910000000000053e-01 -5.009080000000000199e-01 -6.159510000000000263e-01 -7.347789999999999599e-01 -8.143070000000000030e-01 -8.381469999999999754e-01 -8.052000000000000268e-01 -7.154829999999999801e-01 -5.852140000000000120e-01 -4.506109999999999838e-01 -3.302880000000000260e-01 -2.157110000000000138e-01 -1.125109999999999999e-01 -3.607130000000000059e-02 1.287039999999999929e-03 -4.556270000000000285e-03 -4.532739999999999686e-02 -9.704759999999999776e-02 -1.396850000000000036e-01 -1.572060000000000124e-01 -1.322220000000000062e-01 -8.734980000000000522e-02 -4.998980000000000090e-02 -2.480100000000000013e-02 -1.400060000000000020e-02 -6.985110000000000104e-03 -1.445800000000000037e-02 -4.113220000000000071e-02 -4.649890000000000273e-02 -2.140430000000000110e-02 4.434369999999999978e-03 1.505749999999999970e-02 1.058920000000000000e-02 0.000000000000000000e+00
0.000000000000000000e+00 -6.047210000000000085e-02 -1.145629999999999982e-01 -1.564349999999999907e-01 -1.750480000000000091e-01 -1.594830000000000136e-01 -1.030049999999999993e-01 6.915120000000000294e-04 1.383340000000000125e-01 2.929340000000000277e-01 4.320640000000000036e-01 5.250000000000000222e-01 5.506119999999999903e-01 5.059399999999999453e-01 4.047620000000000107e-01 2.753519999999999857e-01 1.411469999999999947e-01 1.476309999999999949e-02 -9.616470000000000573e-02 -1.902500000000000024e-01 -2.559449999999999781e-01 -2.758099999999999996e-01 -2.474570000000000103e-01 -1.851929999999999965e-01 -1.212089999999999973e-01 -8.579570000000000252e-02 -9.060189999999999910e-02 -1.228749999999999981e-01 -1.642089999999999939e-01 -2.063049999999999884e-01 -2.416429999999999967e-01 -2.558349999999999791e-01 -2.515530000000000266e-01 -2.354950000000000099e-01 -2.300639999999999907e-01 -2.497149999999999925e-01 -2.857560000000000100e-01 -3.118529999999999913e-01 -3.181510000000000171e-01 -3.129930000000000212e-01 -3.159020000000000161e-01 -3.309059999999999779e-01 -3.519280000000000186e-01 -3.704589999999999828e-01 -3.846249999999999947e-01 -3.916450000000000209e-01 -3.940989999999999771e-01 -4.105779999999999985e-01 -4.375999999999999890e-01 -4.531229999999999980e-01 -4.569090000000000096e-01 -4.640469999999999873e-01 -4.817969999999999753e-01 -5.000029999999999752e-01 -5.074009999999999909e-01 -5.041940000000000310e-01 -5.050580000000000069e-01 -5.055220000000000269e-01 -4.911519999999999775e-01 -4.660150000000000126e-01 -4.322730000000000183e-01 -3.970690000000000053e-01 -3.651679999999999926e-01 -3.387109999999999843e-01 -3.345739999999999825e-01 -3.695519999999999916e-01 -4.486310000000000020e-01 -5.607499999999999707e-01 -6.977179999999999493e-01 -8.373540000000000427e-01 -9.370300000000000296e-01 -9.749659999999999993e-01 -9.468699999999999894e-01 -8.535249999999999782e-01 -7.143680000000000030e-01 -5.680199999999999694e-01 -4.304270000000000040e-01 -2.992049999999999987e-01 -1.843140000000000056e-01 -9.566929999999999878e-02 -4.896219999999999739e-02 -5.353240000000000082e-02 -9.455550000000000066e-02 -1.501339999999999897e-01 -1.983030000000000070e-01 -2.124479999999999980e-01 -1.818480000000000096e-01 -1.312860000000000138e-01 -8.624590000000000034e-02 -5.540830000000000061e-02 -3.927939999999999904e-02 -2.960909999999999931e-02 -3.368619999999999948e-02 -5.359300000000000175e-02 -5.869370000000000143e-02 -3.503869999999999901e-02 -3.859430000000000065e-03 1.236499999999999926e-02 9.990020000000000497e-03 0.000000000000000000e+00
0.000000000000000000e+00 -4.852569999999999800e-02 -9.083309999999999995e-02 -1.185409999999999936e-01 -1.211870000000000031e-01 -8.703199999999999825e-02 -6.163339999999999791e-03 1.239470000000000016e-01 2.929340000000000277e-01 4.803149999999999920e-01 6.492489999999999650e-01 7.695589999999999931e-01 8.138339999999999463e-01 7.788100000000000023e-01 6.810640000000000027e-01 5.466060000000000363e-01 4.044670000000000210e-01 2.702869999999999995e-01 1.501969999999999972e-01 4.899690000000000295e-02 -2.051920000000000133e-02 -4.545350000000000085e-02 -1.803909999999999889e-02 4.505739999999999745e-02 1.117319999999999980e-01 1.481220000000000037e-01 1.464199999999999946e-01 1.122309999999999974e-01 6.388359999999999872e-02 1.461770000000000083e-02 -2.756250000000000019e-02 -5.376929999999999904e-02 -5.495160000000000322e-02 -3.933930000000000066e-02 -3.447329999999999839e-02 -5.827310000000000129e-02 -1.003750000000000059e-01 -1.319329999999999947e-01 -1.410039999999999905e-01 -1.394060000000000021e-01 -1.455919999999999992e-01 -1.623110000000000108e-01 -1.855189999999999895e-01 -2.085289999999999921e-01 -2.263910000000000089e-01 -2.359910000000000063e-01 -2.435879999999999990e-01 -2.636890000000000067e-01 -2.928769999999999984e-01 -3.149480000000000057e-01 -3.251760000000000206e-01 -3.380940000000000056e-01 -3.608899999999999886e-01 -3.858779999999999988e-01 -3.999559999999999782e-01 -4.055639999999999801e-01 -4.137199999999999767e-01 -4.188459999999999961e-01 -4.123399999999999843e-01 -3.936350000000000127e-01 -3.662770000000000192e-01 -3.364130000000000176e-01 -3.091389999999999971e-01 -2.927489999999999815e-01 -2.988999999999999990e-01 -3.478089999999999793e-01 -4.447880000000000167e-01 -5.809450000000000447e-01 -7.449999999999999956e-01 -9.081700000000000328e-01 -1.032170000000000032e+00 -1.089520000000000044e+00 -1.069720000000000004e+00 -9.767630000000000479e-01 -8.350130000000000052e-01 -6.787370000000000347e-01 -5.284889999999999866e-01 -3.877249999999999863e-01 -2.629079999999999750e-01 -1.684190000000000131e-01 -1.162559999999999982e-01 -1.150270000000000042e-01 -1.565269999999999995e-01 -2.150390000000000079e-01 -2.636200000000000210e-01 -2.780909999999999771e-01 -2.487179999999999946e-01 -1.933420000000000138e-01 -1.411320000000000074e-01 -1.032779999999999948e-01 -7.421049999999999869e-02 -5.630620000000000069e-02 -6.075830000000000120e-02 -7.964269999999999683e-02 -8.153729999999999312e-02 -5.211670000000000191e-02 -1.410140000000000005e-02 6.306639999999999642e-03 7.212960000000000031e-03 0.000000000000000000e+00
