0.536433	0.56071	0.581133	0.58424	0.575812	0.564019	0.556384	0.55656	0.537833	0.512562	0.493115	0.465233	0.433793	0.399272	0.362651	0.314817	0.249684	0.191791	0.138591	0.0709107	0	
0.4141	0.441441	0.467211	0.482118	0.497207	0.509157	0.525034	0.550502	0.560538	0.56506	0.576935	0.584689	0.579619	0.560258	0.533032	0.486149	0.407722	0.320467	0.232442	0.124192	0	
0.309468	0.332956	0.357109	0.384056	0.422499	0.468633	0.51496	0.560626	0.597153	0.626983	0.659893	0.686721	0.69478	0.685906	0.658995	0.60995	0.529574	0.420922	0.298363	0.156941	0	
0.214422	0.237597	0.268397	0.312173	0.370926	0.441501	0.511825	0.576484	0.634537	0.686279	0.736821	0.772924	0.78342	0.77248	0.736309	0.679644	0.595751	0.475898	0.330939	0.167678	0	
0.161486	0.175344	0.215244	0.27329	0.336937	0.415183	0.499571	0.580406	0.658691	0.726357	0.784952	0.828939	0.842778	0.825671	0.779295	0.70956	0.614056	0.48592	0.332069	0.164839	0	
0.155338	0.161001	0.196834	0.263719	0.32685	0.395245	0.478872	0.569578	0.663646	0.741819	0.797918	0.837646	0.849847	0.829562	0.779892	0.70413	0.602404	0.474055	0.325205	0.163758	0	
0.176708	0.187501	0.220142	0.275356	0.336231	0.401845	0.4678	0.548335	0.640031	0.716478	0.770821	0.803694	0.813307	0.793394	0.740087	0.658745	0.54987	0.425013	0.293671	0.14926	0	
0.210619	0.23646	0.278274	0.313106	0.361034	0.420704	0.476604	0.541386	0.609193	0.671114	0.713374	0.729253	0.727841	0.701335	0.645006	0.563821	0.458186	0.347571	0.23982	0.121074	0	
0.25386	0.290567	0.340153	0.375795	0.413902	0.461063	0.510177	0.554888	0.589686	0.614288	0.623373	0.615143	0.589396	0.548956	0.494795	0.425528	0.344107	0.26198	0.180252	0.089794	0	
0.306168	0.350281	0.396717	0.441194	0.484373	0.521258	0.551696	0.570194	0.56648	0.541378	0.510184	0.472927	0.423037	0.371904	0.318042	0.265763	0.216976	0.163263	0.109432	0.0546221	0	
0.362496	0.42153	0.465357	0.507842	0.550909	0.575307	0.573852	0.556714	0.520567	0.453443	0.385737	0.326325	0.256065	0.193944	0.14418	0.108159	0.0857843	0.0592189	0.0359528	0.0194479	0	
0.41705	0.486554	0.53563	0.569086	0.592018	0.596488	0.567242	0.512185	0.447419	0.358492	0.262726	0.182462	0.103892	0.0333353	-0.0121613	-0.0282062	-0.0338668	-0.0386273	-0.0279018	-0.0106782	0	
0.46715	0.527856	0.572779	0.599373	0.599357	0.575748	0.524538	0.442652	0.351241	0.252762	0.148799	0.0569101	-0.0195101	-0.087373	-0.130145	-0.1372	-0.137103	-0.128148	-0.0897932	-0.0414537	0	
0.513599	0.552253	0.581326	0.588415	0.56616	0.517718	0.441916	0.346051	0.244095	0.143944	0.0455151	-0.0424804	-0.110745	-0.168474	-0.207499	-0.218086	-0.214479	-0.194366	-0.141794	-0.0683236	0	
0.542395	0.559069	0.567586	0.545005	0.498897	0.426119	0.335839	0.239594	0.141659	0.0475824	-0.0438561	-0.122028	-0.182433	-0.226541	-0.25595	-0.269957	-0.254893	-0.219875	-0.165075	-0.0821912	0	
0.559131	0.545804	0.515448	0.46423	0.398959	0.312423	0.221118	0.131988	0.0509426	-0.0297529	-0.113604	-0.178991	-0.22785	-0.262201	-0.281893	-0.288342	-0.264059	-0.215366	-0.158598	-0.0861653	0	
0.553669	0.512825	0.443639	0.363866	0.27939	0.18808	0.0998185	0.0218711	-0.0411991	-0.102526	-0.163613	-0.213537	-0.246384	-0.265003	-0.276998	-0.272268	-0.238855	-0.188063	-0.135355	-0.0748431	0	
0.517668	0.453608	0.361428	0.263462	0.163056	0.0694439	-0.0162506	-0.0836317	-0.132362	-0.176126	-0.209913	-0.236457	-0.250576	-0.250554	-0.241601	-0.218433	-0.178539	-0.131486	-0.0891175	-0.0462954	0	
0.451295	0.373389	0.2723	0.164636	0.0621936	-0.0273661	-0.105535	-0.170755	-0.219175	-0.246677	-0.257266	-0.256094	-0.240911	-0.216704	-0.181929	-0.140559	-0.101048	-0.0685412	-0.0412201	-0.014343	0	
0.361725	0.275264	0.172268	0.0689294	-0.0227844	-0.107268	-0.172291	-0.232319	-0.281998	-0.292948	-0.282785	-0.25642	-0.213725	-0.168875	-0.11632	-0.0684313	-0.0395371	-0.0243157	-0.0109072	0.0026469	0	
0.251459	0.158122	0.0583918	-0.0318063	-0.105745	-0.169367	-0.217846	-0.261567	-0.295345	-0.293912	-0.271933	-0.233434	-0.179545	-0.126641	-0.0699127	-0.0241935	-0.00163731	0.00704179	0.00991809	0.0109061	0	
0.133359	0.0394472	-0.0486882	-0.123657	-0.184444	-0.224554	-0.253981	-0.270561	-0.275542	-0.263089	-0.230001	-0.190496	-0.141915	-0.0870382	-0.0394004	-0.00569372	0.0180101	0.0286215	0.0232793	0.0137031	0	
0.0277968	-0.0617209	-0.139771	-0.193667	-0.237156	-0.264602	-0.277909	-0.271481	-0.249525	-0.219254	-0.17746	-0.138944	-0.0976608	-0.052936	-0.0209578	0.00182428	0.0221604	0.039758	0.0356855	0.0113953	0	
-0.0635827	-0.140222	-0.198262	-0.238904	-0.267142	-0.282969	-0.27784	-0.253279	-0.216045	-0.170737	-0.126709	-0.0915837	-0.0587611	-0.025639	-0.00715593	0.000645502	0.0152655	0.032785	0.0289115	0.00668481	0	
-0.134942	-0.200747	-0.236665	-0.265867	-0.283064	-0.28498	-0.262372	-0.217509	-0.168701	-0.116299	-0.0719062	-0.043864	-0.0254263	-0.00857149	-0.00161494	-0.00824375	-0.00674108	0.00340071	0.00245458	-0.00458546	0	
-0.190165	-0.244918	-0.270757	-0.284997	-0.28483	-0.263228	-0.223828	-0.170148	-0.120066	-0.0705907	-0.0285148	-0.00713149	0.00278895	0.00696699	0.000781215	-0.0156234	-0.031325	-0.0381355	-0.0340231	-0.019888	0	
-0.239937	-0.278859	-0.290392	-0.281507	-0.263302	-0.221873	-0.16646	-0.116753	-0.0750257	-0.0368593	-0.00779873	0.00504057	0.00921282	0.00509743	-0.00599274	-0.0170391	-0.03783	-0.0537707	-0.0442946	-0.0239894	0	
-0.278933	-0.289304	-0.279785	-0.249714	-0.210025	-0.159271	-0.109222	-0.0748614	-0.0452671	-0.0227721	-0.00910492	0.00241634	0.00262509	-0.0106419	-0.0192315	-0.0188517	-0.0306295	-0.0380785	-0.0256443	-0.0146043	0	
-0.292546	-0.27542	-0.248867	-0.209551	-0.155201	-0.101195	-0.0657216	-0.0417341	-0.0223077	-0.0205783	-0.0147224	-0.00158889	-0.00900931	-0.0206986	-0.0266762	-0.0275306	-0.0224089	-0.0196636	-0.0131371	-0.00414184	0	
-0.279822	-0.251777	-0.21519	-0.164966	-0.109877	-0.0653927	-0.033248	-0.00999306	-0.00115583	-0.0125197	-0.0156482	-0.0136292	-0.0274897	-0.0348855	-0.0352178	-0.0299779	-0.0131694	-0.00199664	0.00210083	0.00385785	0	
-0.251777	-0.206625	-0.156679	-0.1141	-0.0768169	-0.0462897	-0.0150045	0.00437658	0.00631597	-0.00424408	-0.0193573	-0.0315061	-0.0436721	-0.0458156	-0.0342552	-0.0190038	-0.00279524	0.00945129	0.0126902	0.00861952	0	
-0.21519	-0.156679	-0.0972794	-0.0686759	-0.0479584	-0.0279689	-0.013498	-0.00463425	-0.00164468	-0.00572187	-0.0223885	-0.0401014	-0.0461488	-0.0411057	-0.0238497	-0.00705742	0.000931005	0.00758015	0.0114208	0.00891234	0	
-0.164966	-0.1141	-0.0686759	-0.0347641	-0.00993615	-0.00252538	-0.0134422	-0.0212416	-0.0220775	-0.0243129	-0.0337949	-0.0404585	-0.0313423	-0.0204892	-0.00949382	-0.000967885	-0.00213695	-0.00180508	0.00281375	0.00548279	0	
-0.109877	-0.0768169	-0.0479584	-0.00993615	0.00912606	0.00379419	-0.0139374	-0.0308039	-0.0347928	-0.0387817	-0.0447568	-0.034801	-0.0151442	-0.00510235	-0.00182327	-0.00269468	-0.00320811	-0.00403629	-0.00455376	0.00223281	0	
-0.0653927	-0.0462897	-0.0279689	-0.00252538	0.00379419	-0.00541588	-0.0183436	-0.035024	-0.0443376	-0.0452044	-0.0397829	-0.0208593	0.00156599	0.00658754	0.000222269	-0.00534233	-0.00680447	-0.0106904	-0.0163167	-0.0100325	0	
-0.033248	-0.0150045	-0.013498	-0.0134422	-0.0139374	-0.0183436	-0.0263955	-0.0378815	-0.044724	-0.0380604	-0.0231728	-0.00757865	0.00641483	0.00823798	-0.000602276	-0.00541228	-0.00713403	-0.0160804	-0.0254533	-0.01937	0	
-0.00999306	0.00437658	-0.00463425	-0.0212416	-0.0308039	-0.035024	-0.0378815	-0.0368599	-0.0288302	-0.015484	-0.00549463	-0.00399535	-0.00696471	-0.00922705	-0.0110075	-0.006577	0.000450193	-0.00415513	-0.0100354	-0.00602574	0	
