0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.144534	0.108259	0.0677307	0.0266861	-0.0154609	-0.0522896	-0.0824861	-0.107214	-0.128392	-0.151184	-0.173209	-0.19096	-0.200925	-0.199795	-0.187019	-0.166393	-0.141206	-0.110815	-0.0768876	-0.0402237	0	
0.259451	0.187004	0.112459	0.0418838	-0.0265885	-0.0846201	-0.135021	-0.180294	-0.221064	-0.261833	-0.29965	-0.32841	-0.343554	-0.344316	-0.325292	-0.290876	-0.247927	-0.192378	-0.130793	-0.0682838	0	
0.32655	0.228778	0.133908	0.0553018	-0.0168088	-0.0794268	-0.139549	-0.199966	-0.255359	-0.308688	-0.35099	-0.379389	-0.395528	-0.396827	-0.378843	-0.344411	-0.295928	-0.230457	-0.156768	-0.080994	0	
0.359222	0.250436	0.157928	0.0881008	0.0250177	-0.0300461	-0.0893267	-0.153195	-0.212721	-0.267997	-0.312066	-0.341048	-0.35669	-0.362998	-0.350534	-0.322246	-0.283846	-0.224292	-0.153845	-0.08188	0	
0.380896	0.281199	0.20209	0.150655	0.10286	0.0589899	0.0116049	-0.040279	-0.087986	-0.137582	-0.180619	-0.213506	-0.23992	-0.257228	-0.258376	-0.248231	-0.227717	-0.186968	-0.133363	-0.0724802	0	
0.427018	0.340215	0.279633	0.244038	0.211761	0.188865	0.163933	0.135166	0.105316	0.0644834	0.0183975	-0.0264708	-0.0675903	-0.103816	-0.122611	-0.128431	-0.128217	-0.107861	-0.0769811	-0.044808	0	
0.503176	0.427979	0.378068	0.362045	0.356554	0.36157	0.364518	0.356077	0.338556	0.301659	0.253295	0.203041	0.149731	0.0991496	0.0635306	0.0362125	0.0148855	0.00825361	0.00495328	-0.000851103	0	
0.592764	0.52571	0.490137	0.495431	0.520716	0.561834	0.594308	0.607099	0.600378	0.567212	0.519132	0.46477	0.405829	0.344359	0.291436	0.242152	0.189419	0.145258	0.100398	0.0467741	0	
0.668204	0.6164	0.599385	0.630971	0.687493	0.75748	0.817934	0.85447	0.868168	0.851032	0.810757	0.760091	0.696217	0.622422	0.549584	0.467654	0.375998	0.286366	0.192328	0.0933425	0	
0.708987	0.687951	0.70433	0.762256	0.839319	0.927328	1.00763	1.06988	1.10991	1.11721	1.09708	1.05434	0.988634	0.902639	0.805163	0.693637	0.565406	0.43341	0.29477	0.145186	0	
0.711983	0.723207	0.774088	0.861506	0.963514	1.07091	1.16808	1.24686	1.30604	1.33411	1.32991	1.29891	1.23355	1.13665	1.02147	0.884013	0.728818	0.565275	0.387029	0.194907	0	
0.668833	0.702704	0.781831	0.899654	1.03396	1.16922	1.29094	1.38834	1.45689	1.49055	1.48968	1.4549	1.38342	1.27803	1.14774	0.994733	0.819785	0.632031	0.431304	0.216171	0	
0.593251	0.628525	0.721068	0.862499	1.03069	1.20215	1.3513	1.4652	1.53881	1.56515	1.54744	1.49485	1.40855	1.29452	1.1598	0.999837	0.817835	0.62253	0.417124	0.207737	0	
0.503312	0.532337	0.628415	0.780266	0.962644	1.14488	1.30603	1.42645	1.49506	1.51051	1.4778	1.40899	1.3129	1.19475	1.0589	0.905486	0.735646	0.556602	0.372562	0.185519	0	
0.41498	0.432015	0.518647	0.660186	0.834306	1.01041	1.16077	1.26734	1.32106	1.32238	1.28165	1.20843	1.11048	0.994275	0.864996	0.729297	0.590675	0.450231	0.305686	0.155027	0	
0.324943	0.326026	0.393244	0.511936	0.662189	0.812378	0.939588	1.02447	1.05957	1.05116	1.00502	0.928472	0.830852	0.719615	0.605002	0.495948	0.394431	0.297763	0.200851	0.102396	0	
0.215302	0.203014	0.251409	0.346989	0.469974	0.590478	0.688169	0.748731	0.766496	0.744811	0.689271	0.603577	0.506403	0.40995	0.319253	0.243713	0.177662	0.119823	0.072439	0.0334719	0	
0.0856237	0.0654602	0.104531	0.182862	0.278297	0.366007	0.431392	0.466439	0.46594	0.431141	0.367062	0.28216	0.197411	0.122238	0.0594254	0.0126051	-0.0199017	-0.0373194	-0.0390933	-0.0228856	0	
-0.0659351	-0.0932494	-0.064775	-1.57581e-05	0.0755242	0.141566	0.189641	0.20708	0.189188	0.144042	0.0836406	0.0142	-0.0458516	-0.0967827	-0.139849	-0.161334	-0.164298	-0.144973	-0.105629	-0.0556958	0	
-0.235227	-0.272484	-0.25819	-0.20826	-0.140973	-0.0724731	-0.0240302	-0.0096787	-0.0305584	-0.0737999	-0.121926	-0.172613	-0.213158	-0.244595	-0.264962	-0.262479	-0.238461	-0.193287	-0.135176	-0.0682366	0	
-0.418125	-0.463585	-0.4564	-0.403702	-0.329747	-0.253549	-0.19464	-0.170234	-0.177305	-0.203664	-0.238783	-0.280919	-0.312469	-0.330184	-0.329048	-0.302006	-0.261941	-0.207696	-0.144135	-0.0751887	0	
