0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.151378	0.188305	0.208946	0.214696	0.208505	0.190741	0.162867	0.128905	0.09953	0.0779228	0.0642737	0.0610277	0.0721668	0.0964331	0.127534	0.154929	0.172821	0.180386	0.17478	
0.315725	0.38477	0.418873	0.421371	0.400841	0.361181	0.304056	0.235455	0.175695	0.1321	0.10892	0.11095	0.143194	0.200096	0.265124	0.320175	0.356705	0.373644	0.367519	
0.490347	0.582357	0.621406	0.613056	0.573199	0.508123	0.420378	0.31719	0.228243	0.167602	0.141173	0.155252	0.213653	0.303448	0.402985	0.486895	0.545472	0.579046	0.574684	
0.658399	0.761884	0.79768	0.774193	0.711107	0.618161	0.49887	0.364718	0.255655	0.187036	0.164648	0.191596	0.270816	0.389408	0.520191	0.635251	0.720811	0.770244	0.769113	
0.791626	0.898015	0.925728	0.882111	0.792267	0.669898	0.524006	0.369853	0.250853	0.181841	0.163016	0.198086	0.294408	0.438163	0.601955	0.749191	0.858869	0.92391	0.921484	
0.879112	0.982313	0.997305	0.931856	0.815429	0.670992	0.51138	0.351002	0.233263	0.166911	0.151974	0.194413	0.30537	0.473458	0.663307	0.833249	0.959174	1.03109	1.03434	
0.917837	1.00571	1.00692	0.92717	0.800869	0.651982	0.492784	0.336404	0.224339	0.166016	0.158852	0.209101	0.331209	0.510548	0.712471	0.892498	1.02519	1.10758	1.12057	
0.919271	0.978192	0.962107	0.881901	0.764737	0.627646	0.477523	0.327828	0.225962	0.181094	0.187065	0.246349	0.370618	0.549946	0.749956	0.929527	1.06577	1.15363	1.18028	
0.891649	0.915879	0.886244	0.812031	0.714292	0.598635	0.465864	0.33101	0.241794	0.208161	0.221445	0.280738	0.402044	0.574676	0.767827	0.9411	1.07135	1.16014	1.19385	
0.838331	0.84248	0.802084	0.731933	0.650697	0.562777	0.462957	0.357496	0.28632	0.25882	0.268301	0.321629	0.434214	0.596726	0.773772	0.926876	1.03882	1.11616	1.1517	
0.758499	0.756319	0.711858	0.641357	0.574775	0.519785	0.463204	0.397905	0.351592	0.332361	0.341796	0.387818	0.488448	0.628638	0.775017	0.895025	0.979254	1.03915	1.06744	
0.647492	0.646891	0.603301	0.540643	0.493338	0.470807	0.45414	0.429405	0.414582	0.419185	0.440412	0.486733	0.569127	0.676463	0.781251	0.862637	0.916408	0.954173	0.963875	
0.508673	0.507148	0.476271	0.435747	0.415554	0.421942	0.437775	0.450133	0.473429	0.509427	0.552121	0.600868	0.666818	0.741481	0.80732	0.849902	0.870395	0.875629	0.857677	
0.344752	0.345854	0.336522	0.328145	0.34005	0.377209	0.425891	0.477167	0.535329	0.59955	0.65718	0.708668	0.762824	0.815461	0.850789	0.858666	0.839111	0.804466	0.750278	
0.185977	0.197316	0.213217	0.237513	0.283579	0.353971	0.436646	0.51993	0.60314	0.681923	0.746596	0.798738	0.847401	0.888927	0.907656	0.888066	0.833159	0.752873	0.657128	
0.0596999	0.0886897	0.131535	0.189493	0.270582	0.371744	0.477442	0.578693	0.671867	0.754766	0.820279	0.870854	0.915887	0.952941	0.963658	0.929579	0.846798	0.728026	0.588985	
-0.00501633	0.0484195	0.121251	0.212547	0.321971	0.437649	0.54629	0.644097	0.730212	0.807716	0.870573	0.924468	0.973074	1.01345	1.02531	0.982855	0.882925	0.733617	0.558252	
-0.00171195	0.0801718	0.182446	0.297329	0.417281	0.529329	0.622609	0.698168	0.761931	0.821691	0.882824	0.946934	1.01162	1.06592	1.08416	1.03965	0.929069	0.761541	0.562788	
0.0691225	0.180582	0.301291	0.417901	0.527442	0.618497	0.683009	0.72516	0.753831	0.791435	0.848041	0.930096	1.02132	1.10095	1.13705	1.09928	0.989133	0.815783	0.60329	
0.184692	0.315968	0.435952	0.534658	0.614759	0.672103	0.701859	0.707732	0.706066	0.719753	0.773173	0.871349	0.991561	1.10232	1.16399	1.14529	1.04987	0.883532	0.667442	
0.315968	0.449241	0.554253	0.620452	0.659594	0.673439	0.664645	0.64	0.612005	0.609321	0.658763	0.770305	0.913827	1.05179	1.14359	1.15599	1.09046	0.946043	0.733743	
0.435952	0.554253	0.630344	0.657406	0.648835	0.616565	0.57003	0.51508	0.469915	0.459336	0.51184	0.632281	0.788493	0.947357	1.06989	1.12057	1.09248	0.975168	0.775336	
0.534658	0.620452	0.657406	0.638496	0.584109	0.508488	0.424069	0.343839	0.292252	0.289388	0.350657	0.475599	0.639269	0.815568	0.968211	1.05293	1.05509	0.96309	0.783213	
0.614759	0.659594	0.648835	0.584109	0.486644	0.370687	0.25347	0.158461	0.114822	0.128011	0.199841	0.330206	0.501922	0.69488	0.868928	0.976663	1.00041	0.933782	0.783454	
0.672103	0.673439	0.616565	0.508488	0.370687	0.220915	0.0841905	-0.0123532	-0.0431189	-0.0131226	0.0732427	0.213902	0.393694	0.593462	0.777487	0.900004	0.944754	0.908327	0.793745	
0.701859	0.664645	0.57003	0.424069	0.25347	0.0841905	-0.0597492	-0.15694	-0.182171	-0.137659	-0.0327496	0.119141	0.303619	0.507808	0.701512	0.841692	0.909901	0.904979	0.829654	
0.707732	0.64	0.51508	0.343839	0.158461	-0.0123532	-0.15694	-0.258724	-0.283136	-0.225002	-0.106792	0.0547572	0.250067	0.4701	0.679537	0.8343	0.919108	0.942236	0.90362	
0.706066	0.612005	0.469915	0.292252	0.114822	-0.0431189	-0.182171	-0.283136	-0.304003	-0.24281	-0.119394	0.053932	0.275266	0.51957	0.741643	0.902162	0.997548	1.0406	1.03106	
0.719753	0.609321	0.459336	0.289388	0.128011	-0.0131226	-0.137659	-0.225002	-0.24281	-0.180393	-0.0497202	0.148939	0.398617	0.660909	0.887815	1.04937	1.14561	1.19453	1.1913	
0.773173	0.658763	0.51184	0.350657	0.199841	0.0732427	-0.0327496	-0.106792	-0.119394	-0.0497202	0.102142	0.321133	0.584298	0.853797	1.08489	1.24368	1.33228	1.37139	1.3642	
0.871349	0.770305	0.632281	0.475599	0.330206	0.213902	0.119141	0.0547572	0.053932	0.148939	0.321133	0.546366	0.808913	1.08093	1.30953	1.4537	1.52343	1.54742	1.53178	
0.991561	0.913827	0.788493	0.639269	0.501922	0.393694	0.303619	0.250067	0.275266	0.398617	0.584298	0.808913	1.06876	1.33447	1.54422	1.66293	1.70791	1.70695	1.66807	
1.10232	1.05179	0.947357	0.815568	0.69488	0.593462	0.507808	0.4701	0.51957	0.660909	0.853797	1.08093	1.33447	1.58111	1.76925	1.86415	1.87964	1.83647	1.75182	
1.16399	1.14359	1.06989	0.968211	0.868928	0.777487	0.701512	0.679537	0.741643	0.887815	1.08489	1.30953	1.54422	1.76925	1.93983	2.01294	1.99114	1.89826	1.76089	
1.14529	1.15599	1.12057	1.05293	0.976663	0.900004	0.841692	0.8343	0.902162	1.04937	1.24368	1.4537	1.66293	1.86415	2.01294	2.0552	1.99797	1.86572	1.67787	
1.04987	1.09046	1.09248	1.05509	1.00041	0.944754	0.909901	0.919108	0.997548	1.14561	1.33228	1.52343	1.70791	1.87964	1.99114	1.99797	1.91297	1.74403	1.51148	
0.883532	0.946043	0.975168	0.96309	0.933782	0.908327	0.904979	0.942236	1.0406	1.19453	1.37139	1.54742	1.70695	1.83647	1.89826	1.86572	1.74403	1.53979	1.26844	
0.667442	0.733743	0.775336	0.783213	0.783454	0.793745	0.829654	0.90362	1.03106	1.1913	1.3642	1.53178	1.66807	1.75182	1.76089	1.67787	1.51148	1.26844	0.974243	
0.432283	0.484507	0.522604	0.545272	0.574214	0.622809	0.701991	0.819377	0.974901	1.14484	1.31925	1.48248	1.59549	1.63514	1.59066	1.45604	1.24078	0.96965	0.662407	
0.214011	0.238613	0.263306	0.293231	0.346368	0.432994	0.558401	0.717393	0.899159	1.08175	1.26031	1.41352	1.49922	1.49906	1.41021	1.22983	0.977894	0.688479	0.379709	
0.0394724	0.0299333	0.0311237	0.0563585	0.123649	0.244016	0.412266	0.608868	0.817894	1.02027	1.20276	1.34018	1.40121	1.37221	1.24891	1.03362	0.755896	0.456795	0.151725	
-0.0681111	-0.11102	-0.137375	-0.127227	-0.058043	0.0842318	0.280412	0.50261	0.734636	0.955119	1.13854	1.26277	1.31119	1.26669	1.12229	0.888808	0.600688	0.29707	-0.00638066	
-0.108848	-0.17686	-0.226246	-0.234478	-0.171756	-0.0257894	0.176801	0.406757	0.649064	0.880443	1.06345	1.18395	1.22968	1.17879	1.02856	0.794266	0.5054	0.201082	-0.0970937	
-0.0937923	-0.175714	-0.238679	-0.261335	-0.212617	-0.0823296	0.104434	0.322573	0.562545	0.794786	0.980204	1.10279	1.15007	1.10238	0.961207	0.735744	0.455401	0.156836	-0.125124	
-0.0308272	-0.116963	-0.183368	-0.216159	-0.18684	-0.0863509	0.0681302	0.263298	0.485831	0.709885	0.892135	1.01409	1.06317	1.02729	0.905544	0.702521	0.442816	0.167028	-0.102555	
0.0719206	-0.0134259	-0.0803936	-0.12152	-0.113246	-0.0474736	0.0728684	0.235628	0.429639	0.630475	0.798224	0.911095	0.959955	0.941866	0.85224	0.682077	0.461006	0.209247	-0.0478479	
0.199873	0.112134	0.0382018	-0.0127927	-0.0245279	0.0138366	0.102912	0.22955	0.386696	0.554066	0.699548	0.797014	0.846812	0.853433	0.797457	0.667464	0.481222	0.256384	0.0195688	
0.340595	0.24469	0.160969	0.0958552	0.0707355	0.0870241	0.146857	0.232984	0.349362	0.48221	0.602119	0.687175	0.744122	0.77426	0.74982	0.652597	0.499673	0.307156	0.0980828	
0.468032	0.36901	0.272808	0.194716	0.157123	0.155764	0.18676	0.236167	0.320284	0.426659	0.527097	0.607415	0.669939	0.714523	0.707579	0.635879	0.511252	0.349538	0.176577	
