-0.0842283	-0.101666	-0.128304	-0.140277	-0.129602	-0.116502	-0.120563	-0.152657	-0.225926	-0.342699	-0.481362	-0.616723	-0.740491	-0.84899	-0.925535	-0.947819	-0.903086	-0.786228	-0.59162	-0.320892	0	
-0.0892502	-0.111035	-0.13531	-0.139249	-0.124564	-0.115252	-0.12754	-0.170665	-0.255117	-0.375414	-0.504787	-0.620991	-0.720141	-0.799657	-0.846031	-0.846221	-0.796857	-0.694363	-0.526815	-0.288108	0	
-0.0964266	-0.120953	-0.140108	-0.135842	-0.119818	-0.116904	-0.13919	-0.194575	-0.28951	-0.410234	-0.526996	-0.62201	-0.694816	-0.743023	-0.757221	-0.73461	-0.6807	-0.592767	-0.453344	-0.249952	0	
-0.105574	-0.130339	-0.141925	-0.130605	-0.116606	-0.122574	-0.156424	-0.224752	-0.328372	-0.445641	-0.546519	-0.618616	-0.663472	-0.678411	-0.659335	-0.614087	-0.555852	-0.482113	-0.371241	-0.20624	0	
-0.116022	-0.137883	-0.140399	-0.124647	-0.116389	-0.133393	-0.180042	-0.261164	-0.370424	-0.479783	-0.561791	-0.609535	-0.624954	-0.60525	-0.552954	-0.486176	-0.423923	-0.363441	-0.280932	-0.157072	0	
-0.126597	-0.142331	-0.135837	-0.119616	-0.120718	-0.150416	-0.210601	-0.30321	-0.413814	-0.510578	-0.571202	-0.59339	-0.578046	-0.52317	-0.439064	-0.352773	-0.286837	-0.238198	-0.183352	-0.102928	0	
-0.135772	-0.142829	-0.129388	-0.117568	-0.131082	-0.174529	-0.248236	-0.349582	-0.45617	-0.535846	-0.57315	-0.568704	-0.521563	-0.43213	-0.319062	-0.216059	-0.146767	-0.108269	-0.0800526	-0.0447567	0	
-0.141899	-0.139321	-0.123091	-0.120725	-0.148753	-0.206317	-0.292449	-0.39818	-0.494742	-0.553453	-0.566049	-0.533941	-0.454501	-0.332533	-0.194727	-0.0783681	-0.00606083	0.0239828	0.0267169	0.015968	0	
-0.143719	-0.132932	-0.119706	-0.131166	-0.17464	-0.245893	-0.341897	-0.446134	-0.52662	-0.561428	-0.548332	-0.487587	-0.376218	-0.225321	-0.0681343	0.0579429	0.132813	0.155698	0.133983	0.077245	0	
-0.140969	-0.126073	-0.122316	-0.15051	-0.209169	-0.29267	-0.394234	-0.489978	-0.549001	-0.558021	-0.518435	-0.428305	-0.286653	-0.112016	0.0584833	0.190625	0.267292	0.283524	0.238108	0.136616	0	
-0.134792	-0.12225	-0.133801	-0.179672	-0.252136	-0.345112	-0.446081	-0.525961	-0.559424	-0.541689	-0.474836	-0.355168	-0.186514	0.00533616	0.1829	0.31761	0.394706	0.403666	0.334949	0.191321	0	
-0.128017	-0.125567	-0.156256	-0.218691	-0.302537	-0.40051	-0.493215	-0.550474	-0.55592	-0.511028	-0.416172	-0.267953	-0.0773931	0.124311	0.303054	0.437009	0.512244	0.512007	0.420145	0.238534	0	
-0.125102	-0.139831	-0.190484	-0.266666	-0.358342	-0.454914	-0.530983	-0.560461	-0.537004	-0.464718	-0.341492	-0.167432	0.0382595	0.242336	0.417146	0.547019	0.616913	0.604329	0.489501	0.275665	0	
-0.131248	-0.167479	-0.235797	-0.321752	-0.416281	-0.503308	-0.554914	-0.553698	-0.501546	-0.401573	-0.250621	-0.0555678	0.157332	0.356942	0.52362	0.645752	0.705549	0.676628	0.539453	0.300682	0	
-0.150895	-0.208871	-0.290164	-0.38107	-0.471709	-0.540137	-0.561352	-0.528826	-0.448582	-0.320784	-0.144569	0.0644885	0.276401	0.465957	0.621014	0.731046	0.774922	0.725526	0.567536	0.312406	0	
-0.186425	-0.262176	-0.350428	-0.440516	-0.518802	-0.560131	-0.547913	-0.485125	-0.377262	-0.222369	-0.0258401	0.188666	0.392155	0.567543	0.707693	0.800342	0.821984	0.748728	0.57279	0.310718	0	
-0.237299	-0.323631	-0.41245	-0.494671	-0.551195	-0.559192	-0.513541	-0.422157	-0.287068	-0.10773	0.101551	0.312498	0.501734	0.660027	0.781545	0.850718	0.844255	0.745454	0.555998	0.296625	0	
-0.299676	-0.3882	-0.471191	-0.536998	-0.563006	-0.535029	-0.45815	-0.339565	-0.178376	0.0199068	0.232449	0.431761	0.602848	0.741548	0.839793	0.879169	0.840315	0.716749	0.519704	0.272165	0	
-0.367209	-0.450439	-0.52062	-0.560471	-0.549994	-0.487239	-0.382037	-0.237276	-0.0532058	0.155461	0.361318	0.542989	0.693551	0.809647	0.879052	0.883129	0.810301	0.665577	0.467969	0.24015	0	
