0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-0.203323	-0.182217	-0.135616	-0.0840691	-0.0415879	-0.0111846	0.00632572	0.0158205	0.0204924	0.0218933	0.0234381	0.0230509	0.0245045	0.0237682	0.0255273	0.0243025	0.0255476	0.0236733	0.0225656	
-0.409874	-0.374377	-0.289763	-0.19297	-0.109063	-0.0488176	-0.012261	0.00898818	0.0182701	0.0235041	0.025003	0.0257256	0.0263067	0.0255945	0.0263281	0.0250513	0.0252593	0.0239344	0.0230425	
-0.590543	-0.55042	-0.442875	-0.310063	-0.191161	-0.10334	-0.0462757	-0.0139602	0.00244602	0.0107825	0.0134009	0.0152465	0.0146902	0.0153112	0.0140148	0.0151423	0.0140769	0.0163165	0.0176163	
-0.712268	-0.67488	-0.552118	-0.393977	-0.246704	-0.133241	-0.0561195	-0.013373	0.0122671	0.0217605	0.0281586	0.0297272	0.0305543	0.0323411	0.0315338	0.0346969	0.0345323	0.0383845	0.0406823	
-0.78511	-0.756185	-0.627485	-0.458032	-0.287911	-0.151178	-0.0560989	0.00156054	0.0338411	0.048811	0.0569739	0.0602012	0.0627816	0.0649539	0.0674939	0.0698757	0.0737623	0.0760014	0.0798832	
-0.845285	-0.826303	-0.709509	-0.535484	-0.349894	-0.190447	-0.0756383	0.00141173	0.0413471	0.06621	0.0747197	0.0812132	0.0837242	0.0850619	0.0889293	0.0887009	0.0936621	0.0935391	0.0971268	
-0.895449	-0.892839	-0.795708	-0.622932	-0.428456	-0.248019	-0.109483	-0.014449	0.0410698	0.0727204	0.0867855	0.0938279	0.0963619	0.096459	0.096726	0.0952603	0.0940683	0.092392	0.0898522	
-0.913207	-0.939757	-0.867219	-0.71267	-0.517467	-0.324458	-0.165429	-0.0533397	0.0187873	0.0576087	0.0788311	0.0872192	0.0907013	0.0912092	0.0893378	0.0882579	0.0842546	0.0828203	0.0783727	
-0.872951	-0.935456	-0.90285	-0.779423	-0.598043	-0.401858	-0.230891	-0.101987	-0.0175263	0.0316146	0.0585632	0.0703226	0.0771853	0.0789078	0.0811715	0.0827198	0.084386	0.0887959	0.0927935	
-0.771358	-0.872449	-0.88077	-0.795674	-0.633844	-0.443879	-0.262847	-0.122087	-0.0230711	0.0349148	0.069554	0.0855891	0.0955792	0.102129	0.10642	0.115448	0.121798	0.134559	0.149397	
-0.623014	-0.753767	-0.798288	-0.750632	-0.609989	-0.431507	-0.242408	-0.0909944	0.0217885	0.0919466	0.132044	0.157131	0.167305	0.181236	0.187115	0.200505	0.213356	0.227567	0.249807	
-0.438899	-0.592762	-0.675053	-0.655773	-0.547392	-0.377244	-0.188957	-0.0252671	0.0990185	0.182182	0.229594	0.261195	0.276456	0.291815	0.30507	0.318097	0.338248	0.355487	0.378552	
-0.26182	-0.436588	-0.54073	-0.548299	-0.468816	-0.305237	-0.120618	0.0564427	0.194304	0.288373	0.348816	0.381628	0.405618	0.417606	0.435276	0.446497	0.464812	0.48382	0.500188	
-0.138199	-0.317133	-0.43066	-0.46071	-0.39808	-0.242969	-0.0598637	0.132502	0.281974	0.391158	0.462396	0.498311	0.528082	0.535666	0.553005	0.558094	0.569452	0.579147	0.586462	
-0.084566	-0.262419	-0.382762	-0.432552	-0.379469	-0.242082	-0.052781	0.14563	0.310716	0.434196	0.513527	0.55853	0.585079	0.596671	0.603169	0.607419	0.606619	0.605953	0.603768	
-0.108321	-0.286445	-0.41579	-0.477029	-0.438759	-0.314896	-0.123067	0.0800314	0.260772	0.397816	0.485497	0.540175	0.563311	0.576986	0.575177	0.572796	0.563471	0.550607	0.53595	
-0.208687	-0.38523	-0.518112	-0.586667	-0.564458	-0.448885	-0.262608	-0.0523502	0.139546	0.288429	0.387885	0.445896	0.473608	0.482062	0.477549	0.466409	0.447034	0.424129	0.394736	
-0.377374	-0.553937	-0.690763	-0.771557	-0.760152	-0.661133	-0.477666	-0.266686	-0.0644401	0.0960365	0.203716	0.270498	0.296627	0.307979	0.295431	0.281003	0.253317	0.220124	0.183542	
-0.59894	-0.780724	-0.929529	-1.01734	-1.02437	-0.937546	-0.763073	-0.551561	-0.342596	-0.171658	-0.0558929	0.0178367	0.0461986	0.0565555	0.042894	0.0221028	-0.00892141	-0.0474087	-0.0916429	
-0.821289	-1.0172	-1.17651	-1.27929	-1.3059	-1.23551	-1.07417	-0.867128	-0.653119	-0.477032	-0.350269	-0.272862	-0.237607	-0.22707	-0.238614	-0.259388	-0.291243	-0.327775	-0.372736	
-1.0172	-1.22771	-1.40373	-1.52485	-1.57237	-1.52143	-1.37702	-1.17547	-0.962443	-0.779986	-0.646084	-0.562633	-0.520633	-0.507392	-0.513437	-0.531984	-0.557863	-0.590566	-0.627476	
-1.17651	-1.40373	-1.59636	-1.73361	-1.80094	-1.77016	-1.63969	-1.44823	-1.2346	-1.04867	-0.908516	-0.817647	-0.771497	-0.751894	-0.754883	-0.767963	-0.789508	-0.814985	-0.84687	
-1.27929	-1.52485	-1.73361	-1.88827	-1.97823	-1.96308	-1.8534	-1.66841	-1.45902	-1.27098	-1.12291	-1.02999	-0.972628	-0.952527	-0.944875	-0.954347	-0.967254	-0.983737	-1.00577	
-1.3059	-1.57237	-1.80094	-1.97823	-2.08509	-2.09409	-1.99773	-1.82556	-1.61911	-1.42911	-1.27814	-1.17659	-1.11666	-1.08592	-1.07497	-1.07344	-1.07742	-1.08307	-1.08944	
