0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.00128964	-0.00167367	-0.000204537	-0.010722	-0.00902366	0.00438783	0.00812104	0.00673936	-0.0220634	-0.0358326	-0.0225026	-0.00325984	0.0110773	0.00712714	-0.0173141	-0.0657039	-0.0961608	-0.113389	-0.103285	
0	-0.00167367	0.000311846	0.00637939	-0.0143573	-0.0275564	-0.00367017	0.00921227	0.00234916	-0.0273715	-0.050867	-0.030503	0.00077042	0.0142894	-0.00137667	-0.0550852	-0.139653	-0.203234	-0.224831	-0.21098	
0	-0.000204537	0.00637939	0.00162774	-0.0169706	-0.0206907	-0.0107948	-0.0103138	-0.0193069	-0.035357	-0.0487258	-0.0323851	-0.000937169	0.00709955	-0.0225836	-0.0995891	-0.205286	-0.289926	-0.319173	-0.296657	
0	-0.010722	-0.0143573	-0.0169706	-0.00596324	0.00650059	-0.0100714	-0.0264524	-0.0391883	-0.0482825	-0.0488957	-0.0431082	-0.0217645	-0.0249277	-0.0638952	-0.151205	-0.258476	-0.347278	-0.383013	-0.343109	
0	-0.00902366	-0.0275564	-0.0206907	0.00650059	0.00111747	-0.0291126	-0.0426456	-0.0471419	-0.0407637	-0.0350544	-0.0393689	-0.0508662	-0.0782986	-0.133079	-0.224271	-0.317893	-0.400278	-0.427564	-0.366257	
0	0.00438783	-0.00367017	-0.0107948	-0.0100714	-0.0291126	-0.0512394	-0.0558188	-0.0472352	-0.0241171	-0.0159287	-0.0435207	-0.095289	-0.145158	-0.219311	-0.299814	-0.369765	-0.433554	-0.440376	-0.352571	
0	0.00812104	0.00921227	-0.0103138	-0.0264524	-0.0426456	-0.0558188	-0.0580276	-0.0476965	-0.0268006	-0.0313902	-0.0800482	-0.149946	-0.219879	-0.298388	-0.352548	-0.395902	-0.429399	-0.40494	-0.297364	
0	0.00673936	0.00234916	-0.0193069	-0.0391883	-0.0471419	-0.0472352	-0.0476965	-0.0452714	-0.0498685	-0.0743216	-0.131533	-0.217079	-0.3042	-0.368062	-0.393574	-0.408765	-0.3938	-0.333131	-0.211388	
0	-0.0220634	-0.0273715	-0.035357	-0.0482825	-0.0407637	-0.0241171	-0.0268006	-0.0498685	-0.086312	-0.131342	-0.206298	-0.304044	-0.38896	-0.426359	-0.427354	-0.399363	-0.32637	-0.230379	-0.0901073	
0	-0.0358326	-0.050867	-0.0487258	-0.0488957	-0.0350544	-0.0159287	-0.0313902	-0.0743216	-0.131342	-0.201902	-0.285349	-0.374416	-0.439641	-0.456837	-0.433816	-0.355834	-0.23795	-0.109368	0.0446731	
0	-0.0225026	-0.030503	-0.0323851	-0.0431082	-0.0393689	-0.0435207	-0.0800482	-0.131533	-0.206298	-0.285349	-0.350868	-0.407834	-0.447791	-0.446445	-0.388051	-0.2714	-0.120634	0.0302475	0.196134	
0	-0.00325984	0.00077042	-0.000937169	-0.0217645	-0.0508662	-0.095289	-0.149946	-0.217079	-0.304044	-0.374416	-0.407834	-0.427698	-0.438223	-0.39486	-0.29622	-0.145249	0.0304524	0.20355	0.381039	
0	0.0110773	0.0142894	0.00709955	-0.0249277	-0.0782986	-0.145158	-0.219879	-0.3042	-0.38896	-0.439641	-0.447791	-0.438223	-0.399118	-0.310334	-0.178209	-0.0023289	0.191795	0.388191	0.571162	
0	0.00712714	-0.00137667	-0.0225836	-0.0638952	-0.133079	-0.219311	-0.298388	-0.368062	-0.426359	-0.456837	-0.446445	-0.39486	-0.310334	-0.194094	-0.0436468	0.1422	0.350539	0.560747	0.734475	
0	-0.0173141	-0.0550852	-0.0995891	-0.151205	-0.224271	-0.299814	-0.352548	-0.393574	-0.427354	-0.433816	-0.388051	-0.29622	-0.178209	-0.0436468	0.115646	0.308924	0.52154	0.724224	0.871006	
0	-0.0657039	-0.139653	-0.205286	-0.258476	-0.317893	-0.369765	-0.395902	-0.408765	-0.399363	-0.355834	-0.2714	-0.145249	-0.0023289	0.1422	0.308924	0.499262	0.693513	0.865678	0.981062	
0	-0.0961608	-0.203234	-0.289926	-0.347278	-0.400278	-0.433554	-0.429399	-0.3938	-0.32637	-0.23795	-0.120634	0.0304524	0.191795	0.350539	0.52154	0.693513	0.853328	0.992078	1.07521	
0	-0.113389	-0.224831	-0.319173	-0.383013	-0.427564	-0.440376	-0.40494	-0.333131	-0.230379	-0.109368	0.0302475	0.20355	0.388191	0.560747	0.724224	0.865678	0.992078	1.09772	1.15473	
0	-0.103285	-0.21098	-0.296657	-0.343109	-0.366257	-0.352571	-0.297364	-0.211388	-0.0901073	0.0446731	0.196134	0.381039	0.571162	0.734475	0.871006	0.981062	1.07521	1.15473	1.18535	
0	-0.0801902	-0.152111	-0.204647	-0.222408	-0.213814	-0.179852	-0.115218	-0.0180228	0.111068	0.249934	0.398171	0.570874	0.736298	0.866809	0.97056	1.04469	1.10866	1.15521	1.14976	
0	-0.0226026	-0.0416907	-0.0493097	-0.0321212	0.00114343	0.056861	0.136886	0.238328	0.368357	0.501624	0.632004	0.769368	0.89351	0.987432	1.05014	1.08715	1.10838	1.10637	1.05667	
0	0.0425989	0.0881608	0.134309	0.193341	0.264708	0.345539	0.435357	0.543619	0.671017	0.784229	0.875731	0.967677	1.04805	1.09843	1.12199	1.11158	1.07945	1.02526	0.936514	
0	0.102354	0.207814	0.309737	0.41811	0.531743	0.648289	0.761671	0.871413	0.978092	1.05728	1.11306	1.1633	1.20095	1.21451	1.18868	1.1239	1.03669	0.935706	0.819357	
0	0.153544	0.313886	0.468101	0.622529	0.777736	0.920569	1.03894	1.1421	1.2367	1.30069	1.33064	1.34862	1.35134	1.31709	1.23989	1.12253	0.990117	0.859828	0.738431	
0	0.20491	0.410812	0.603471	0.786734	0.959387	1.11152	1.23342	1.33483	1.42062	1.46874	1.48299	1.47572	1.44124	1.37095	1.25467	1.10655	0.956164	0.824449	0.714748	
0	0.233446	0.470858	0.68657	0.881324	1.06142	1.2147	1.33179	1.42633	1.50389	1.54497	1.54093	1.50498	1.4428	1.34482	1.21177	1.05949	0.919074	0.806499	0.726012	
0	0.238243	0.473375	0.687389	0.882639	1.06231	1.21626	1.33233	1.42234	1.4891	1.50815	1.47978	1.41976	1.33734	1.23403	1.10821	0.977946	0.866728	0.789148	0.742976	
