0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-0.0284925	-0.0116058	-0.00471532	-0.000716986	-0.000624984	-0.000221465	-0.00355342	-0.000441544	-0.00403322	0.00273347	0.00133599	0.00896947	0.0103323	0.00800998	0.00839583	0.000638042	-0.000191711	-0.00572127	0.00557031	0.0210617	
-0.0687738	-0.0352834	-0.0166178	-0.00503795	0.00145112	0.00454137	0.00698855	0.00963257	0.00829804	0.0109239	0.00947559	0.0070599	0.00671492	0.00751702	0.00400595	0.00630939	0.0118274	0.00770438	0.0126313	0.017098	
-0.100818	-0.0525726	-0.0215767	-0.00482601	0.0063575	0.0102481	0.0144864	0.0144821	0.0144283	0.0110434	0.0103347	0.00488028	0.00362211	0.00811717	0.00955667	0.0168237	0.0263787	0.0252181	0.0104159	0.00199355	
-0.128556	-0.0668556	-0.0269582	-0.00720929	0.00222852	0.00790739	0.00623558	0.00786496	0.00971776	0.00807092	0.0139879	0.0177561	0.019135	0.0210504	0.0246159	0.0156826	0.012985	0.0228378	0.0168786	0.014476	
-0.169286	-0.0923291	-0.0420432	-0.0126201	-0.000916061	0.00967051	0.0106283	0.0115026	0.016909	0.0152807	0.0189239	0.0245969	0.0244825	0.0232056	0.028475	0.0224609	0.010076	0.0166043	0.030406	0.0357826	
-0.214929	-0.120734	-0.0608783	-0.0202818	-0.00022929	0.0112957	0.0227468	0.0226967	0.0273259	0.0303349	0.023848	0.0240058	0.0239211	0.0157542	0.0176559	0.0299796	0.0312075	0.0305416	0.0395461	0.0439729	
-0.250563	-0.139223	-0.0687566	-0.0234287	0.00417888	0.0123984	0.023711	0.0251887	0.0236905	0.0290273	0.0269642	0.0224679	0.0292933	0.0283255	0.0231001	0.0337975	0.0414754	0.0442417	0.0448296	0.0429287	
-0.286066	-0.164172	-0.0773426	-0.0291348	0.00564017	0.0157901	0.0223957	0.0255047	0.0221024	0.0215661	0.0262982	0.0258326	0.0293457	0.0431442	0.0435904	0.0468512	0.0494642	0.0447351	0.0419492	0.0397512	
-0.331874	-0.202714	-0.104623	-0.047992	-0.0109635	0.00992579	0.0160847	0.0266076	0.0289905	0.0321758	0.0374416	0.043925	0.0434671	0.0503578	0.0517518	0.0480029	0.0475174	0.0395638	0.0383382	0.049473	
-0.380703	-0.237874	-0.131664	-0.0586765	-0.0189323	0.0116036	0.022854	0.0348985	0.0427571	0.0482206	0.052254	0.0546721	0.052431	0.0493586	0.0440414	0.0391701	0.0447915	0.0495986	0.0574919	0.0722036	
-0.41916	-0.263046	-0.144055	-0.059112	-0.00819569	0.0235878	0.0396379	0.0478951	0.0507213	0.050584	0.0493367	0.0479891	0.0434324	0.0446405	0.0475626	0.0454096	0.0585995	0.0759836	0.0875631	0.0950754	
-0.448636	-0.286774	-0.158505	-0.0673295	-0.0126158	0.0233415	0.0368298	0.045343	0.0480921	0.0449644	0.0431466	0.0452857	0.0452883	0.0492946	0.0676237	0.0761906	0.0841985	0.0957766	0.0994283	0.0975253	
-0.484934	-0.318572	-0.186383	-0.0857274	-0.0287719	0.008762	0.0282347	0.0338601	0.0429221	0.0476695	0.0513072	0.0601812	0.0709744	0.0738157	0.085082	0.0947398	0.100457	0.104911	0.101284	0.0933992	
-0.53211	-0.359505	-0.218305	-0.110075	-0.038246	0.00234694	0.0308446	0.0433398	0.0528538	0.0616592	0.070392	0.0777746	0.0910973	0.0986909	0.106324	0.106436	0.0992452	0.0980866	0.0938343	0.088141	
-0.570744	-0.397112	-0.24375	-0.127891	-0.0450005	0.00566926	0.0406949	0.0600855	0.07736	0.0877901	0.0964648	0.102794	0.106723	0.103294	0.1033	0.103511	0.0931557	0.0876676	0.0904692	0.100123	
-0.592998	-0.41446	-0.252827	-0.125156	-0.0330938	0.0232718	0.0629321	0.0827672	0.0953888	0.10527	0.107898	0.10646	0.108638	0.0998445	0.0899554	0.0881113	0.0859071	0.0956213	0.116992	0.150817	
-0.600997	-0.421063	-0.25262	-0.119967	-0.0198851	0.038854	0.0778163	0.096054	0.102972	0.102716	0.10066	0.0912441	0.087291	0.0863443	0.0856184	0.099273	0.114893	0.142539	0.185933	0.235596	
-0.60354	-0.430897	-0.260698	-0.12871	-0.0285772	0.02966	0.0642615	0.0805018	0.0847475	0.0859827	0.0849795	0.0850572	0.0896947	0.100209	0.11569	0.146228	0.181825	0.223697	0.275829	0.334589	
-0.631621	-0.462705	-0.294689	-0.157453	-0.0563517	0.00741669	0.0442337	0.0646294	0.0742983	0.0825421	0.0934792	0.104612	0.126284	0.154291	0.181881	0.226108	0.273186	0.322665	0.377708	0.431081	
-0.670822	-0.505794	-0.333762	-0.191881	-0.079454	-0.00740709	0.0407184	0.0732683	0.0942546	0.114457	0.138067	0.162982	0.192788	0.236375	0.277043	0.32579	0.377561	0.424938	0.472698	0.513937	
-0.694722	-0.529666	-0.351449	-0.198223	-0.0781173	0.0099494	0.0665472	0.111626	0.146326	0.179119	0.214914	0.253769	0.294337	0.34013	0.383416	0.432837	0.478545	0.511461	0.535003	0.545627	
-0.694838	-0.5251	-0.340596	-0.173869	-0.0387097	0.0614886	0.134771	0.191441	0.235733	0.277944	0.320869	0.362173	0.404322	0.452813	0.486603	0.515556	0.539066	0.545729	0.539651	0.518327	
-0.649332	-0.477415	-0.28293	-0.107043	0.0388451	0.152965	0.232736	0.299146	0.351218	0.394602	0.435969	0.473572	0.49935	0.525408	0.54049	0.547158	0.543917	0.520327	0.483651	0.433755	
-0.560927	-0.385099	-0.187756	-0.0015274	0.149687	0.267478	0.350876	0.412327	0.455779	0.490031	0.515666	0.534811	0.545386	0.551876	0.539998	0.516403	0.486368	0.438364	0.374979	0.298242	
-0.449925	-0.278357	-0.0821527	0.0999111	0.249149	0.362894	0.437141	0.490438	0.523065	0.53961	0.548404	0.547356	0.529906	0.510998	0.477883	0.431778	0.376254	0.300696	0.212331	0.111399	
-0.353923	-0.190771	-0.00287839	0.174164	0.313736	0.41722	0.48004	0.516552	0.530573	0.530526	0.517173	0.496099	0.460361	0.417392	0.358352	0.283967	0.203888	0.10771	-0.00112585	-0.114997	
-0.301058	-0.147671	0.0297022	0.195846	0.324794	0.416321	0.464397	0.485854	0.483433	0.46141	0.427751	0.382051	0.320074	0.254002	0.173386	0.0812573	-0.01488	-0.122777	-0.234632	-0.347809	
