0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-0.0662163	-0.0538916	-0.0303488	-0.00502125	0.0181904	0.0354185	0.0451685	0.0487064	0.0437242	0.0309806	0.0133699	-0.00454628	-0.017629	-0.0222424	-0.0209628	-0.0174891	-0.0141612	-0.0124272	-0.00990638	-0.0058104	0	
-0.0809885	-0.0697966	-0.0447634	-0.0135263	0.0204088	0.0480134	0.0652712	0.0714076	0.0640942	0.0442566	0.018061	-0.00405963	-0.02053	-0.0256823	-0.0230138	-0.0193293	-0.0140069	-0.0117651	-0.00986366	-0.0052812	0	
-0.059451	-0.0515625	-0.0354853	-0.0141335	0.0167093	0.0473127	0.0666468	0.0733283	0.0628899	0.0412379	0.016879	-0.00345562	-0.0153319	-0.0151349	-0.0104927	-0.00696667	-0.0055684	-0.00792391	-0.00809721	-0.00557161	0	
-0.0278394	-0.0186148	-0.00127429	0.0180987	0.0418794	0.0602814	0.0695243	0.0696495	0.0560348	0.029466	-0.000848141	-0.0192194	-0.0266522	-0.0177427	-0.00252623	0.00510437	0.00785087	0.00152219	-0.00513761	-0.00433088	0	
0.00671147	0.0311817	0.0580838	0.0759095	0.090489	0.0965846	0.0896157	0.0741416	0.0452953	0.00729037	-0.0294491	-0.0538001	-0.0590003	-0.0400211	-0.0123137	0.0100051	0.0209765	0.0170821	0.00960761	0.00292921	0	
0.0356926	0.0697285	0.106439	0.13395	0.153138	0.152986	0.132683	0.0982085	0.0484954	-0.0116054	-0.0677341	-0.0981019	-0.101825	-0.072994	-0.0277865	0.00945629	0.0347026	0.0381536	0.0278459	0.0151379	0	
0.0434398	0.0921518	0.140338	0.176658	0.205205	0.21465	0.194374	0.147684	0.0761734	-0.00759745	-0.0812323	-0.124263	-0.130123	-0.0963321	-0.0465162	-0.00242902	0.0251525	0.0293409	0.0223557	0.0105667	0	
0.0464745	0.108629	0.171294	0.222838	0.262548	0.275742	0.255841	0.205847	0.126132	0.0279755	-0.0648876	-0.123157	-0.142139	-0.117993	-0.0720213	-0.0343094	-0.0103665	-0.0055188	-0.00836045	-0.00571139	0	
0.0517405	0.133527	0.212423	0.272629	0.316028	0.333102	0.315226	0.264444	0.182306	0.0770068	-0.0277448	-0.104822	-0.14369	-0.137702	-0.108785	-0.0786802	-0.0571584	-0.0491639	-0.0407463	-0.024939	0	
0.0416058	0.137836	0.232126	0.311254	0.369712	0.394979	0.381146	0.330232	0.241886	0.124415	0.00171166	-0.0944831	-0.151363	-0.159677	-0.136012	-0.109462	-0.0882661	-0.0753202	-0.060903	-0.0342193	0	
-0.00621094	0.110139	0.22697	0.326757	0.406387	0.45252	0.451585	0.399959	0.30014	0.162994	0.0202197	-0.0905056	-0.153578	-0.163204	-0.142161	-0.11497	-0.092884	-0.0801801	-0.0645467	-0.0379082	0	
-0.0917527	0.0493606	0.190888	0.320663	0.426417	0.491742	0.50145	0.449977	0.34176	0.194205	0.0435153	-0.0718909	-0.135305	-0.142137	-0.11341	-0.0822175	-0.0623892	-0.0536114	-0.0453705	-0.0266288	0	
-0.212689	-0.0460003	0.12713	0.285503	0.415981	0.499197	0.519348	0.474145	0.371632	0.228483	0.0802428	-0.0312328	-0.0866478	-0.0848944	-0.0516099	-0.0175422	0.00114672	0.000845829	-0.00648715	-0.00769154	0	
-0.365058	-0.178172	0.0201583	0.208847	0.363238	0.46813	0.511327	0.487438	0.40281	0.273583	0.136803	0.0328604	-0.0173034	-0.0117497	0.0255327	0.0581031	0.0661206	0.0518545	0.0290167	0.0112442	0	
-0.528932	-0.333448	-0.117691	0.0900604	0.271661	0.40934	0.484956	0.490618	0.42851	0.31615	0.190681	0.0952266	0.0524094	0.0581308	0.0870422	0.108261	0.10682	0.0836616	0.0503424	0.021535	0	
